 Si Density=2.33
 Energy(eV), Delta, Beta
  5971.05029  1.38615669E-05  5.52981874E-07
  5979.31445  1.38228852E-05  5.50030961E-07
  5987.59033  1.37843126E-05  5.47095794E-07
  5995.87695  1.37458492E-05  5.44175521E-07
  6004.17578  1.37074858E-05  5.41270651E-07
  6012.48584  1.36692279E-05  5.38380164E-07
  6020.80762  1.36310737E-05  5.35505023E-07
  6029.14062  1.35930268E-05  5.32644322E-07
  6037.48486  1.3555089E-05  5.29799991E-07
  6045.84131  1.3517254E-05  5.26970666E-07
  6054.20898  1.34795264E-05  5.2415561E-07
  6062.58789  1.3441906E-05  5.21356753E-07
  6070.979  1.34043867E-05  5.18572506E-07
  6079.38184  1.3366971E-05  5.15803208E-07
  6087.79541  1.33296653E-05  5.13047894E-07
  6096.22168  1.32924588E-05  5.10308098E-07
  6104.65869  1.32553605E-05  5.07582229E-07
  6113.10791  1.32183613E-05  5.04870684E-07
  6121.56885  1.31814677E-05  5.02172725E-07
  6130.0415  1.3144675E-05  4.99490056E-07
  6138.52539  1.31079887E-05  4.96821883E-07
  6147.02148  1.30714016E-05  4.94167807E-07
  6155.52881  1.30349208E-05  4.91527203E-07
  6164.04932  1.29985337E-05  4.88901264E-07
  6172.58008  1.29622558E-05  4.8628965E-07
  6181.12354  1.29260743E-05  4.83691053E-07
  6189.67822  1.28899965E-05  4.81107179E-07
  6198.24512  1.28540178E-05  4.78536833E-07
  6206.82373  1.28181327E-05  4.75979192E-07
  6215.41406  1.27823487E-05  4.73434369E-07
  6224.0166  1.27466637E-05  4.70903956E-07
  6232.63086  1.27110789E-05  4.68387157E-07
  6241.25732  1.26755922E-05  4.65882863E-07
  6249.89502  1.26402065E-05  4.63392922E-07
  6258.54541  1.26049172E-05  4.60916226E-07
  6267.20752  1.25697279E-05  4.58452774E-07
  6275.88184  1.25346351E-05  4.56001629E-07
  6284.56787  1.24996423E-05  4.53564525E-07
  6293.26611  1.24647468E-05  4.5114038E-07
  6301.97607  1.24299522E-05  4.48729139E-07
  6310.69824  1.23952568E-05  4.46329864E-07
  6319.43213  1.23606596E-05  4.43944344E-07
  6328.1792  1.23261543E-05  4.41571302E-07
  6336.9375  1.229175E-05  4.39210368E-07
  6345.70801  1.22574402E-05  4.36862848E-07
  6354.49121  1.22232132E-05  4.34523798E-07
  6363.28564  1.2189078E-05  4.3219498E-07
  6372.09277  1.21550374E-05  4.29877758E-07
  6380.91211  1.21210915E-05  4.27573838E-07
  6389.74365  1.20872401E-05  4.25282195E-07
  6398.5874  1.20534833E-05  4.23002945E-07
  6407.44336  1.2019821E-05  4.20735063E-07
  6416.31104  1.19862543E-05  4.18480198E-07
  6425.19189  1.19527786E-05  4.16237299E-07
  6434.08447  1.19193983E-05  4.14006422E-07
  6442.98926  1.18861162E-05  4.11790381E-07
  6451.90674  1.1852926E-05  4.09586193E-07
  6460.83643  1.18198286E-05  4.07393799E-07
  6469.77881  1.17868221E-05  4.05212347E-07
  6478.73291  1.17539112E-05  4.0304343E-07
  6487.7002  1.17210875E-05  4.00886023E-07
  6496.67969  1.16883575E-05  3.98740241E-07
  6505.6709  1.16557212E-05  3.96605259E-07
  6514.6748  1.16231749E-05  3.94482413E-07
  6523.69189  1.15907169E-05  3.92370822E-07
  6532.7207  1.15583525E-05  3.90270685E-07
  6541.76221  1.15260773E-05  3.88180098E-07
  6550.81641  1.14938921E-05  3.86100851E-07
  6559.88281  1.14617978E-05  3.84032774E-07
  6568.9624  1.14297909E-05  3.81975013E-07
  6578.05371  1.13978767E-05  3.79929105E-07
  6587.15869  1.13660471E-05  3.77893997E-07
  6596.2749  1.13343112E-05  3.75869945E-07
  6605.40479  1.13026599E-05  3.73856011E-07
  6614.54688  1.12710995E-05  3.71853531E-07
  6623.70166  1.12396265E-05  3.69861795E-07
  6632.86963  1.12082389E-05  3.67880006E-07
  6642.0498  1.11769414E-05  3.65909472E-07
  6651.24268  1.11457321E-05  3.63947152E-07
  6660.44775  1.11146101E-05  3.61995376E-07
  6669.6665  1.10835726E-05  3.6005332E-07
  6678.89697  1.10526253E-05  3.58122492E-07
  6688.1416  1.10217597E-05  3.56201809E-07
  6697.39795  1.09909843E-05  3.54291615E-07
  6706.66748  1.09602925E-05  3.5239097E-07
  6715.94971  1.0929688E-05  3.50501182E-07
  6725.24512  1.08991671E-05  3.48621484E-07
  6734.55273  1.08687345E-05  3.4675196E-07
  6743.87402  1.0838382E-05  3.44891731E-07
  6753.20801  1.08081176E-05  3.43041762E-07
  6762.55469  1.0777937E-05  3.41201172E-07
  6771.91406  1.07478427E-05  3.39369876E-07
  6781.28711  1.07178284E-05  3.37548926E-07
  6790.67236  1.06879015E-05  3.35737894E-07
  6800.07129  1.06580555E-05  3.33936498E-07
  6809.48242  1.06282951E-05  3.32144253E-07
  6818.90723  1.05986164E-05  3.30362155E-07
  6828.34473  1.05690215E-05  3.28589636E-07
  6837.79541  1.05395084E-05  3.26826637E-07
  6847.25928  1.0510078E-05  3.25072534E-07
  6856.73633  1.04807295E-05  3.23328408E-07
  6866.22656  1.04514575E-05  3.2159312E-07
  6875.72949  1.04222663E-05  3.19866501E-07
  6885.24609  1.03931561E-05  3.18149688E-07
  6894.7749  1.03641305E-05  3.16442197E-07
  6904.31787  1.03351831E-05  3.14743801E-07
  6913.87354  1.03063176E-05  3.13053988E-07
  6923.44287  1.02775311E-05  3.11373782E-07
  6933.02588  1.02488239E-05  3.09702557E-07
  6942.62061  1.02202011E-05  3.08040427E-07
  6952.22998  1.01916548E-05  3.06386596E-07
  6961.85205  1.01631895E-05  3.0474223E-07
  6971.48779  1.0134806E-05  3.03106333E-07
  6981.13623  1.01065052E-05  3.0147757E-07
  6990.79883  1.00782836E-05  2.99858016E-07
  7000.47412  1.00501411E-05  2.98247215E-07
  7010.16309  1.00220777E-05  2.96645112E-07
  7019.86523  9.99409258E-06  2.95051024E-07
  7029.58105  9.96618473E-06  2.93466087E-07
  7039.31055  9.9383542E-06  2.91889592E-07
  7049.05322  9.91060188E-06  2.90321651E-07
  7058.80957  9.88292686E-06  2.88761584E-07
  7068.57959  9.85532915E-06  2.87210412E-07
  7078.3623  9.82781057E-06  2.85667682E-07
  7088.15967  9.80036111E-06  2.84132085E-07
  7097.96973  9.77298896E-06  2.82605043E-07
  7107.79346  9.74569321E-06  2.81086244E-07
  7117.63086  9.71847385E-06  2.79575573E-07
  7127.48193  9.69132998E-06  2.78072577E-07
  7137.34717  9.66426069E-06  2.76578049E-07
  7147.2251  9.6372687E-06  2.75091679E-07
  7157.11719  9.61035312E-06  2.73613267E-07
  7167.02295  9.58351029E-06  2.72142302E-07
  7176.94238  9.55674386E-06  2.70679777E-07
  7186.87598  9.53005019E-06  2.6922504E-07
  7196.82227  9.50343474E-06  2.67778205E-07
  7206.7832  9.47689659E-06  2.66337878E-07
  7216.7583  9.45043121E-06  2.64905765E-07
  7226.74609  9.42404222E-06  2.63481439E-07
  7236.74854  9.39772599E-06  2.62064248E-07
  7246.76465  9.37148343E-06  2.60655156E-07
  7256.79443  9.34531363E-06  2.59253653E-07
  7266.83789  9.31921841E-06  2.57859739E-07
  7276.89551  9.29319503E-06  2.56472816E-07
  7286.96729  9.26724442E-06  2.55093823E-07
  7297.05225  9.24136748E-06  2.53722305E-07
  7307.15186  9.21556057E-06  2.52357637E-07
  7317.26562  9.18982278E-06  2.51000216E-07
  7327.39258  9.16415684E-06  2.49649361E-07
  7337.53418  9.13856002E-06  2.48305753E-07
  7347.68994  9.11303505E-06  2.46968938E-07
  7357.85938  9.08758284E-06  2.45639797E-07
  7368.04297  9.06220066E-06  2.44317818E-07
  7378.24072  9.03688942E-06  2.43002944E-07
  7388.45215  9.01165004E-06  2.41694721E-07
  7398.67822  8.98647977E-06  2.40393973E-07
  7408.91846  8.96137954E-06  2.39100217E-07
  7419.17285  8.93634933E-06  2.37813026E-07
  7429.44141  8.91139007E-06  2.36533197E-07
  7439.72363  8.88650538E-06  2.35259876E-07
  7450.021  8.86168891E-06  2.33993291E-07
  7460.33203  8.83694429E-06  2.32733143E-07
  7470.65771  8.81226606E-06  2.31480143E-07
  7480.99707  8.78765968E-06  2.30233965E-07
  7491.35107  8.7631206E-06  2.28994494E-07
  7501.71973  8.73864883E-06  2.27761277E-07
  7512.10254  8.71424709E-06  2.26535093E-07
  7522.49902  8.68991356E-06  2.25315574E-07
  7532.91113  8.66564642E-06  2.24102152E-07
  7543.33643  8.64144931E-06  2.2289575E-07
  7553.77734  8.61731678E-06  2.21695629E-07
  7564.23193  8.59325337E-06  2.20501647E-07
  7574.70117  8.56925726E-06  2.19313662E-07
  7585.18506  8.54532755E-06  2.18132485E-07
  7595.68311  8.52146513E-06  2.16957673E-07
  7606.1958  8.49767002E-06  2.15789214E-07
  7616.72314  8.47393949E-06  2.14626652E-07
  7627.26465  8.45027807E-06  2.1347077E-07
  7637.82178  8.42667941E-06  2.12321041E-07
  7648.39258  8.40314897E-06  2.11177209E-07
  7658.97803  8.379684E-06  2.100399E-07
  7669.57861  8.35628362E-06  2.0890873E-07
  7680.19336  8.33295235E-06  2.0778306E-07
  7690.82324  8.30968838E-06  2.06662733E-07
  7701.46777  8.28648808E-06  2.05548801E-07
  7712.12695  8.26335327E-06  2.04440909E-07
  7722.80078  8.24028302E-06  2.03338985E-07
  7733.48975  8.21727645E-06  2.02242646E-07
  7744.19287  8.19433626E-06  2.01152588E-07
  7754.91113  8.17145792E-06  2.00068413E-07
  7765.64453  8.14864416E-06  1.9898971E-07
  7776.39258  8.12589406E-06  1.97917188E-07
  7787.15527  8.10320762E-06  1.96850493E-07
  7797.93262  8.08058485E-06  1.95789525E-07
  7808.72607  8.05801847E-06  1.94733431E-07
  7819.53369  8.03551666E-06  1.9368342E-07
  7830.35645  8.0130776E-06  1.92639064E-07
  7841.19385  7.99070131E-06  1.9160035E-07
  7852.04639  7.96838776E-06  1.90566894E-07
  7862.91406  7.94613607E-06  1.89539364E-07
  7873.79639  7.92394712E-06  1.88517419E-07
  7884.69385  7.90182003E-06  1.87500618E-07
  7895.60645  7.87975387E-06  1.86489643E-07
  7906.53467  7.85774955E-06  1.85484126E-07
  7917.47803  7.83580617E-06  1.84484023E-07
  7928.43604  7.81392646E-06  1.83488694E-07
  7939.40918  7.79211132E-06  1.82498667E-07
  7950.39795  7.77035621E-06  1.81513968E-07
  7961.40137  7.74866294E-06  1.80534656E-07
  7972.41992  7.72703061E-06  1.7956026E-07
  7983.4541  7.70545739E-06  1.78591463E-07
  7994.50342  7.68394511E-06  1.77627896E-07
  8005.56836  7.66249195E-06  1.76669531E-07
  8016.64893  7.641097E-06  1.75715968E-07
  8027.74414  7.6197648E-06  1.74767919E-07
  8038.85449  7.59849218E-06  1.73825001E-07
  8049.98047  7.57727821E-06  1.72886843E-07
  8061.12207  7.55612655E-06  1.71953687E-07
  8072.2793  7.53503537E-06  1.71025491E-07
  8083.45166  7.51400285E-06  1.70102311E-07
  8094.64014  7.49302762E-06  1.69183792E-07
  8105.84326  7.47211243E-06  1.6827056E-07
  8117.06152  7.45125681E-06  1.67362288E-07
  8128.29639  7.43045666E-06  1.66458577E-07
  8139.54639  7.40971655E-06  1.65560095E-07
  8150.81152  7.38903373E-06  1.6466646E-07
  8162.09277  7.36840866E-06  1.63777628E-07
  8173.38965  7.34784089E-06  1.62893315E-07
  8184.70166  7.32733088E-06  1.62014004E-07
  8196.0293  7.30687407E-06  1.61139127E-07
  8207.37305  7.2864741E-06  1.60268968E-07
  8218.7334  7.2661287E-06  1.59403143E-07
  8230.1084  7.24584288E-06  1.58542377E-07
  8241.49902  7.22561253E-06  1.5768623E-07
  8252.90527  7.20543994E-06  1.56834474E-07
  8264.32812  7.18532237E-06  1.5598755E-07
  8275.7666  7.1652612E-06  1.55145244E-07
  8287.21973  7.14525822E-06  1.54307529E-07
  8298.68945  7.12530937E-06  1.53474005E-07
  8310.17578  7.10541508E-06  1.52645256E-07
  8321.67773  7.08558218E-06  1.51820643E-07
  8333.19531  7.06580886E-06  1.51000265E-07
  8344.72852  7.0460901E-06  1.50184036E-07
  8356.27734  7.02642774E-06  1.49372539E-07
  8367.84277  7.00681903E-06  1.4856542E-07
  8379.4248  6.98726353E-06  1.4776235E-07
  8391.02246  6.96776397E-06  1.46963941E-07
  8402.63574  6.94831942E-06  1.46169825E-07
  8414.26562  6.92892763E-06  1.45380014E-07
  8425.91113  6.90959223E-06  1.44594239E-07
  8437.57324  6.89030821E-06  1.4381294E-07
  8449.25098  6.87107968E-06  1.43035891E-07
  8460.94531  6.85190025E-06  1.42262721E-07
  8472.65527  6.8327754E-06  1.41493487E-07
  8484.38184  6.81370238E-06  1.40728659E-07
  8496.125  6.79468258E-06  1.3996798E-07
  8507.88379  6.77571597E-06  1.39211153E-07
  8519.65918  6.75680349E-06  1.38458688E-07
  8531.45117  6.73794193E-06  1.37710288E-07
  8543.25879  6.71913449E-06  1.36965951E-07
  8555.08203  6.70038025E-06  1.36225424E-07
  8566.92285  6.68167786E-06  1.35489117E-07
  8578.78027  6.66302594E-06  1.34756789E-07
  8590.6543  6.64442769E-06  1.34028184E-07
  8602.54395  6.62588536E-06  1.33303004E-07
  8614.4502  6.60739443E-06  1.32582002E-07
  8626.37305  6.58895488E-06  1.31864894E-07
  8638.31152  6.57056808E-06  1.31151694E-07
  8650.26758  6.55223175E-06  1.30442118E-07
  8662.24023  6.53394545E-06  1.29736591E-07
  8674.22949  6.51570963E-06  1.29034873E-07
  8686.23438  6.49752747E-06  1.28336794E-07
  8698.25684  6.47939396E-06  1.27642664E-07
  8710.2959  6.46131093E-06  1.2695233E-07
  8722.35059  6.4432802E-06  1.26265704E-07
  8734.42285  6.42530267E-06  1.25582289E-07
  8746.51172  6.40737471E-06  1.24902698E-07
  8758.61719  6.38949678E-06  1.24226801E-07
  8770.74023  6.37166841E-06  1.23554329E-07
  8782.87891  6.35389142E-06  1.22885766E-07
  8795.03516  6.33616219E-06  1.22220797E-07
  8807.20801  6.31848343E-06  1.2155941E-07
  8819.39648  6.3008556E-06  1.20901461E-07
  8831.60352  6.28327462E-06  1.2024725E-07
  8843.82617  6.2657441E-06  1.19596578E-07
  8856.06738  6.24826043E-06  1.18949423E-07
  8868.32422  6.23082724E-06  1.1830555E-07
  8880.59863  6.21344225E-06  1.17665238E-07
  8892.88965  6.19610591E-06  1.17028414E-07
  8905.19727  6.17881869E-06  1.16395043E-07
  8917.52246  6.16157877E-06  1.15764884E-07
  8929.86523  6.14438659E-06  1.15138342E-07
  8942.22461  6.12724261E-06  1.14515196E-07
  8954.60059  6.1101473E-06  1.13895247E-07
  8966.99414  6.09309882E-06  1.13278858E-07
  8979.40527  6.07609763E-06  1.12665781E-07
  8991.83301  6.05914465E-06  1.12056057E-07
  9004.27832  6.04223851E-06  1.11449417E-07
  9016.74023  6.02538057E-06  1.10845946E-07
  9029.21973  6.00856902E-06  1.10245487E-07
  9041.7168  5.99180339E-06  1.09648283E-07
  9054.23145  5.97508506E-06  1.09054113E-07
  9066.7627  5.95841357E-06  1.08463404E-07
  9079.31055  5.94178937E-06  1.07875906E-07
  9091.87695  5.92521064E-06  1.07291356E-07
  9104.46094  5.9086783E-06  1.06710189E-07
  9117.0625  5.89219098E-06  1.0613217E-07
  9129.68066  5.87575096E-06  1.05557305E-07
  9142.31641  5.85935732E-06  1.04985361E-07
  9154.96973  5.84300824E-06  1.04416706E-07
  9167.64062  5.82670964E-06  1.03850979E-07
  9180.3291  5.81045515E-06  1.03288137E-07
  9193.03516  5.79424659E-06  1.02728535E-07
  9205.75781  5.77808441E-06  1.02171995E-07
  9218.5  5.76196499E-06  1.0161844E-07
  9231.25879  5.74589149E-06  1.01067712E-07
  9244.03516  5.72986301E-06  1.00520161E-07
  9256.8291  5.71387955E-06  9.99756011E-08
  9269.64062  5.69794065E-06  9.9433997E-08
  9282.4707  5.68204541E-06  9.88951285E-08
  9295.31836  5.66619474E-06  9.83593651E-08
  9308.18262  5.65038954E-06  9.7826458E-08
  9321.06543  5.63462709E-06  9.72962795E-08
  9333.9668  5.61890829E-06  9.67687939E-08
  9346.88574  5.60323406E-06  9.62443565E-08
  9359.82129  5.58760394E-06  9.57227968E-08
  9372.77637  5.57201656E-06  9.5203859E-08
  9385.74902  5.55647193E-06  9.46879197E-08
  9398.73926  5.54097187E-06  9.41748084E-08
  9411.74707  5.52551592E-06  9.36644682E-08
  9424.77344  5.5101018E-06  9.31567286E-08
  9437.81738  5.49473134E-06  9.26519164E-08
  9450.88086  5.47940181E-06  9.21498327E-08
  9463.96094  5.46412002E-06  9.16499516E-08
  9477.05957  5.44888053E-06  9.11528844E-08
  9490.17578  5.43368469E-06  9.06585242E-08
  9503.31055  5.41853024E-06  9.01668429E-08
  9516.46387  5.40341762E-06  8.96776626E-08
  9529.63477  5.3883482E-06  8.91913174E-08
  9542.82422  5.37331971E-06  8.87076013E-08
  9556.03223  5.35833396E-06  8.82265283E-08
  9569.25781  5.34339006E-06  8.77479067E-08
  9582.50195  5.32848753E-06  8.72720491E-08
  9595.76465  5.31362639E-06  8.67987637E-08
  9609.0459  5.29880708E-06  8.63280007E-08
  9622.34473  5.2840328E-06  8.58594973E-08
  9635.66309  5.26929807E-06  8.53936655E-08
  9648.99902  5.25460564E-06  8.49303845E-08
  9662.35352  5.23995368E-06  8.44694696E-08
  9675.72656  5.2253431E-06  8.40112122E-08
  9689.11816  5.210773E-06  8.35554559E-08
  9702.5293  5.196242E-06  8.31021438E-08
  9715.95703  5.1817542E-06  8.26511908E-08
  9729.4043  5.16730552E-06  8.22028241E-08
  9742.87012  5.1528973E-06  8.17568875E-08
  9756.35547  5.13852774E-06  8.13132104E-08
  9769.8584  5.12420047E-06  8.08719918E-08
  9783.37988  5.10991276E-06  8.04330682E-08
  9796.9209  5.09566371E-06  7.99965392E-08
  9810.48047  5.08145467E-06  7.9562227E-08
  9824.05859  5.06728566E-06  7.91304302E-08
  9837.65527  5.0531562E-06  7.87009853E-08
  9851.27148  5.03906585E-06  7.82738638E-08
  9864.90527  5.02501598E-06  7.78489593E-08
  9878.55859  5.01100385E-06  7.74264777E-08
  9892.23145  4.99703083E-06  7.70063053E-08
  9905.92285  4.98309737E-06  7.65884067E-08
  9919.63281  4.96920302E-06  7.6172654E-08
  9933.3623  4.9553496E-06  7.57591039E-08
  9947.11035  4.94153528E-06  7.53478062E-08
  9960.87793  4.92775871E-06  7.49386047E-08
  9974.66406  4.9140217E-06  7.45317834E-08
  9988.46875  4.90032289E-06  7.41271862E-08
  10002.2939  4.88666137E-06  7.37247561E-08
  10016.1377  4.87303805E-06  7.33243581E-08
  10030.  4.85945384E-06  7.29262837E-08
  10038.1328  4.85150986E-06  7.26939717E-08
  10046.2734  4.84357861E-06  7.24623845E-08
  10054.4189  4.83566146E-06  7.22315647E-08
  10062.5723  4.82775613E-06  7.20014626E-08
  10070.7314  4.81986444E-06  7.17722344E-08
  10078.8984  4.81198458E-06  7.15434609E-08
  10087.0703  4.80411973E-06  7.13155544E-08
  10095.25  4.79626533E-06  7.10881949E-08
  10103.4365  4.78842458E-06  7.08615744E-08
  10111.6299  4.7805961E-06  7.06356715E-08
  10119.8281  4.77278263E-06  7.04105148E-08
  10128.0342  4.76498008E-06  7.01860685E-08
  10136.2471  4.75719025E-06  6.99623186E-08
  10144.4658  4.74941453E-06  6.97393077E-08
  10152.6924  4.74164926E-06  6.95169859E-08
  10160.9258  4.73389764E-06  6.92953819E-08
  10169.165  4.72615875E-06  6.90744884E-08
  10177.4102  4.71843396E-06  6.88543267E-08
  10185.6631  4.71072008E-06  6.86348329E-08
  10193.9229  4.70301939E-06  6.84161776E-08
  10202.1885  4.69533143E-06  6.81980978E-08
  10210.4609  4.6876562E-06  6.79807286E-08
  10218.7412  4.67999234E-06  6.77640273E-08
  10227.0273  4.67234213E-06  6.75480365E-08
  10235.3203  4.66470374E-06  6.73327278E-08
  10243.6191  4.65707944E-06  6.71181155E-08
  10251.9258  4.64946788E-06  6.69041142E-08
  10260.2393  4.64186814E-06  6.66907951E-08
  10268.5596  4.63428159E-06  6.64781581E-08
  10276.8867  4.62670641E-06  6.62661961E-08
  10285.2188  4.61914624E-06  6.60549375E-08
  10293.5586  4.61159698E-06  6.58443398E-08
  10301.9062  4.60405909E-06  6.56344028E-08
  10310.2598  4.59653484E-06  6.54252688E-08
  10318.6201  4.58902241E-06  6.52166818E-08
  10326.9873  4.58152226E-06  6.50087628E-08
  10335.3623  4.57403348E-06  6.48015046E-08
  10343.7422  4.56655835E-06  6.45949143E-08
  10352.1299  4.55909503E-06  6.43889777E-08
  10360.5244  4.55164354E-06  6.41836948E-08
  10368.9258  4.54420433E-06  6.39790869E-08
  10377.334  4.5367774E-06  6.37751114E-08
  10385.749  4.52936229E-06  6.35718038E-08
  10394.1699  4.52195991E-06  6.33691499E-08
  10402.5977  4.51457026E-06  6.31671426E-08
  10411.0332  4.50719153E-06  6.29657251E-08
  10419.4766  4.49982417E-06  6.27648191E-08
  10427.9248  4.49247045E-06  6.25646948E-08
  10436.3809  4.48512765E-06  6.2365082E-08
  10444.8438  4.47779712E-06  6.21661016E-08
  10453.3135  4.47047842E-06  6.19677607E-08
  10461.79  4.46317199E-06  6.17700593E-08
  10470.2725  4.45587784E-06  6.15729974E-08
  10478.7637  4.44859461E-06  6.13765536E-08
  10487.2598  4.44132502E-06  6.11807494E-08
  10495.7646  4.43406498E-06  6.09855633E-08
  10504.2754  4.42681812E-06  6.07910025E-08
  10512.793  4.41958309E-06  6.05970669E-08
  10521.3174  4.41235989E-06  6.04037496E-08
  10529.8496  4.40514759E-06  6.02110504E-08
  10538.3877  4.39794849E-06  6.00189765E-08
  10546.9336  4.3907603E-06  5.98275065E-08
  10555.4844  4.38358575E-06  5.96367755E-08
  10564.0449  4.37641984E-06  5.94465206E-08
  10572.6104  4.36926803E-06  5.92568909E-08
  10581.1846  4.36212713E-06  5.90678191E-08
  10589.7646  4.35500078E-06  5.88793512E-08
  10598.3506  4.34788717E-06  5.86914943E-08
  10606.9453  4.34078356E-06  5.8504213E-08
  10615.5469  4.33369178E-06  5.83175392E-08
  10624.1543  4.32661272E-06  5.8131473E-08
  10632.7695  4.31954413E-06  5.79459929E-08
  10641.3906  4.31248782E-06  5.77611132E-08
  10650.0205  4.30544242E-06  5.75768127E-08
  10658.6562  4.29840884E-06  5.73931125E-08
  10667.2988  4.29138663E-06  5.72100056E-08
  10675.9482  4.2843767E-06  5.7027588E-08
  10684.6064  4.27737632E-06  5.68456358E-08
  10693.2695  4.27038913E-06  5.66642733E-08
  10701.9414  4.26341194E-06  5.64834863E-08
  10710.6191  4.25644748E-06  5.63032891E-08
  10719.3047  4.24949303E-06  5.61236497E-08
  10727.9961  4.24255177E-06  5.59446107E-08
  10736.6953  4.23562051E-06  5.57661295E-08
  10745.4014  4.22870107E-06  5.55882238E-08
  10754.1152  4.22179119E-06  5.54107764E-08
  10762.835  4.21489312E-06  5.5233869E-08
  10771.5625  4.20800598E-06  5.50575159E-08
  10780.2969  4.20112974E-06  5.48817312E-08
  10789.0381  4.19426533E-06  5.47065113E-08
  10797.7871  4.18741183E-06  5.45319452E-08
  10806.543  4.18056879E-06  5.43578409E-08
  10815.3057  4.17373803E-06  5.4184305E-08
  10824.0762  4.16691728E-06  5.40113057E-08
  10832.8525  4.16010926E-06  5.38388818E-08
  10841.6367  4.15331124E-06  5.36669944E-08
  10850.4287  4.14652413E-06  5.34956541E-08
  10859.2266  4.13974931E-06  5.33248787E-08
  10868.0322  4.13298449E-06  5.31546469E-08
  10876.8447  4.12623149E-06  5.29849622E-08
  10885.665  4.11948849E-06  5.28157997E-08
  10894.4912  4.11275778E-06  5.26472057E-08
  10903.3262  4.10603661E-06  5.24791304E-08
  10912.167  4.09932773E-06  5.23116093E-08
  10921.0166  4.09262884E-06  5.21446069E-08
  10929.8711  4.0859436E-06  5.19782333E-08
  10938.7354  4.079267E-06  5.18122576E-08
  10947.6045  4.07260404E-06  5.16468575E-08
  10956.4824  4.06594972E-06  5.14819547E-08
  10965.3662  4.05930768E-06  5.13175884E-08
  10974.2578  4.05267656E-06  5.11537586E-08
  10983.1562  4.04605589E-06  5.09904474E-08
  10992.0625  4.03944568E-06  5.08276621E-08
  11000.9766  4.03284594E-06  5.06653848E-08
  11009.8965  4.02625847E-06  5.05036404E-08
  11018.8242  4.01968055E-06  5.03424076E-08
  11027.7598  4.01311354E-06  5.0181697E-08
  11036.7021  4.00655699E-06  5.00214945E-08
  11045.6514  4.00001181E-06  4.98618107E-08
  11054.6084  3.99347664E-06  4.97026313E-08
  11063.5723  3.98695283E-06  4.95440595E-08
  11072.543  3.98043994E-06  4.93859105E-08
  11081.5215  3.97393705E-06  4.92282553E-08
  11090.5088  3.96744417E-06  4.9071101E-08
  11099.501  3.96096311E-06  4.89144547E-08
  11108.501  3.95449388E-06  4.8758185E-08
  11117.5088  3.94803465E-06  4.86024092E-08
  11126.5244  3.94158587E-06  4.84471236E-08
  11135.5469  3.93514802E-06  4.82923532E-08
  11144.5762  3.92872107E-06  4.81380766E-08
  11153.6133  3.92230413E-06  4.79842903E-08
  11162.6572  3.91589765E-06  4.78310014E-08
  11171.709  3.90950163E-06  4.76781956E-08
  11180.7686  3.90311607E-06  4.75258801E-08
  11189.834  3.89674142E-06  4.73741544E-08
  11198.9072  3.89037677E-06  4.7222823E-08
  11207.9893  3.88402214E-06  4.70719606E-08
  11217.0771  3.87767841E-06  4.69215991E-08
  11226.1729  3.87134514E-06  4.67717136E-08
  11235.2764  3.86502143E-06  4.66223078E-08
  11244.3857  3.85870953E-06  4.64733887E-08
  11253.5039  3.85240673E-06  4.6324935E-08
  11262.6299  3.8461144E-06  4.61769609E-08
  11271.7627  3.83983206E-06  4.60294629E-08
  11280.9033  3.83356019E-06  4.5882409E-08
  11290.0498  3.82730104E-06  4.57358063E-08
  11299.2051  3.821051E-06  4.55896512E-08
  11308.3672  3.81481141E-06  4.5444061E-08
  11317.5371  3.80858182E-06  4.52988544E-08
  11326.7139  3.8023627E-06  4.51541062E-08
  11335.8994  3.79615312E-06  4.50098234E-08
  11345.0918  3.78995378E-06  4.48659954E-08
  11354.291  3.78376535E-06  4.47226469E-08
  11363.4971  3.77758693E-06  4.45797532E-08
  11372.7129  3.77141737E-06  4.44373001E-08
  11381.9346  3.76525895E-06  4.42953194E-08
  11391.1641  3.75911009E-06  4.415379E-08
  11400.4004  3.75297191E-06  4.40127224E-08
  11409.6455  3.74684328E-06  4.38720953E-08
  11418.8965  3.74072511E-06  4.37319301E-08
  11428.1572  3.73461558E-06  4.35922018E-08
  11437.4238  3.72851764E-06  4.34529319E-08
  11446.6982  3.7224288E-06  4.33141096E-08
  11455.9805  3.71634997E-06  4.3175806E-08
  11465.2695  3.71028136E-06  4.30378329E-08
  11474.5664  3.70422299E-06  4.29002718E-08
  11483.8701  3.69817462E-06  4.27631477E-08
  11493.1836  3.69213467E-06  4.26264499E-08
  11502.5029  3.68610563E-06  4.24902105E-08
  11511.8301  3.68008614E-06  4.23543902E-08
  11521.1641  3.67407711E-06  4.22190247E-08
  11530.5078  3.66807672E-06  4.20840749E-08
  11539.8564  3.66208747E-06  4.19495727E-08
  11549.2148  3.65610663E-06  4.18154897E-08
  11558.5791  3.65013716E-06  4.16818544E-08
  11567.9521  3.64417633E-06  4.15486312E-08
  11577.332  3.63822573E-06  4.14159231E-08
  11586.7207  3.63228401E-06  4.1283549E-08
  11596.1162  3.62635274E-06  4.1151619E-08
  11605.5186  3.62043147E-06  4.10201011E-08
  11614.9297  3.6145193E-06  4.0889006E-08
  11624.3486  3.60861645E-06  4.07583336E-08
  11633.7734  3.60272429E-06  4.06280876E-08
  11643.208  3.59684032E-06  4.04982394E-08
