 W Density=19.3
 Energy(eV), Delta, Beta
  23314.3438  5.91196203E-06  3.35422584E-07
  23324.7559  5.90667969E-06  3.34870805E-07
  23335.1758  5.90139916E-06  3.34320276E-07
  23345.5996  5.896125E-06  3.33770771E-07
  23356.0254  5.8908563E-06  3.3322226E-07
  23366.459  5.88559124E-06  3.32673949E-07
  23376.8965  5.88033072E-06  3.32127144E-07
  23387.3398  5.87507429E-06  3.31581163E-07
  23397.7852  5.86982424E-06  3.31036176E-07
  23408.2363  5.86457872E-06  3.30491559E-07
  23418.6934  5.8593364E-06  3.29948335E-07
  23429.1543  5.85409953E-06  3.29405935E-07
  23439.6191  5.84886766E-06  3.28864047E-07
  23450.0898  5.84364034E-06  3.28323523E-07
  23460.5625  5.83841802E-06  3.27783852E-07
  23471.043  5.83319979E-06  3.27245118E-07
  23481.5273  5.82798566E-06  3.26706697E-07
  23492.0156  5.82277789E-06  3.26169726E-07
  23502.5078  5.81757422E-06  3.25633607E-07
  23513.0078  5.81237418E-06  3.25097858E-07
  23523.5117  5.80717824E-06  3.24563473E-07
  23534.0176  5.80198957E-06  3.24030054E-07
  23544.5312  5.79680318E-06  3.23497432E-07
  23555.0469  5.79161997E-06  3.22965064E-07
  23565.5684  5.7864404E-06  3.22433976E-07
  23576.0938  5.78126537E-06  3.21903684E-07
  23586.625  5.77609444E-06  3.21374301E-07
  23597.1621  5.77092806E-06  3.20845288E-07
  23607.7012  5.76576713E-06  3.20317724E-07
  23618.2461  5.76060984E-06  3.19791013E-07
  23628.7969  5.75545755E-06  3.19264529E-07
  23639.3516  5.75030981E-06  3.18739524E-07
  23649.9102  5.74516707E-06  3.18215399E-07
  23660.4727  5.74002979E-06  3.17692127E-07
  23671.043  5.73489524E-06  3.17169196E-07
  23681.6172  5.72976523E-06  3.16647572E-07
  23692.1934  5.72464205E-06  3.16126886E-07
  23702.7773  5.7195216E-06  3.15607025E-07
  23713.3633  5.71440614E-06  3.15087533E-07
  23723.957  5.70929524E-06  3.14569405E-07
  23734.5527  5.70418933E-06  3.14052159E-07
  23745.1543  5.69908752E-06  3.13535736E-07
  23755.7617  5.69399026E-06  3.13019626E-07
  23766.373  5.68889755E-06  3.12504881E-07
  23776.9883  5.68380983E-06  3.11990959E-07
  23787.6094  5.67872621E-06  3.11477407E-07
  23798.2344  5.67364714E-06  3.1096522E-07
  23808.8652  5.66857261E-06  3.10453885E-07
  23819.5  5.66350263E-06  3.09943374E-07
  23830.1406  5.65843675E-06  3.09433176E-07
  23840.7852  5.65337587E-06  3.08924371E-07
  23851.4336  5.64832044E-06  3.08416389E-07
  23862.0879  5.6432682E-06  3.07908749E-07
  23872.748  5.6382205E-06  3.07402416E-07
  23883.4102  5.63317872E-06  3.06896965E-07
  23894.0801  5.62813921E-06  3.06392224E-07
  23904.752  5.62310561E-06  3.05887937E-07
  23915.4277  5.61807792E-06  3.05384987E-07
  23926.1113  5.61305251E-06  3.0488286E-07
  23936.7988  5.60802982E-06  3.04381246E-07
  23947.4922  5.60301078E-06  3.03879915E-07
  23958.1895  5.59799628E-06  3.03379892E-07
  23968.8906  5.59298678E-06  3.0288075E-07
  23979.5977  5.58798047E-06  3.02381892E-07
  23990.3086  5.58297961E-06  3.0188437E-07
  24001.0234  5.5779833E-06  3.01387672E-07
  24011.7441  5.57299154E-06  3.0089177E-07
  24022.4688  5.56800478E-06  3.00396238E-07
  24033.1992  5.56302166E-06  2.99901956E-07
  24043.9355  5.55804218E-06  2.99408526E-07
  24054.6758  5.55306769E-06  2.98915865E-07
  24065.4199  5.54809867E-06  2.98423572E-07
  24076.1699  5.54313283E-06  2.97932559E-07
  24086.9238  5.53817245E-06  2.97442341E-07
  24097.6836  5.53321615E-06  2.96952493E-07
  24108.4473  5.52826396E-06  2.96463924E-07
  24119.2168  5.5233163E-06  2.95976122E-07
  24129.9902  5.5183732E-06  2.95489173E-07
  24140.7695  5.51343373E-06  2.95002479E-07
  24151.5527  5.50850018E-06  2.94517122E-07
  24162.3398  5.50357072E-06  2.9403256E-07
  24173.1328  5.49864535E-06  2.93548311E-07
  24183.9297  5.49372407E-06  2.93065369E-07
  24194.7324  5.48880735E-06  2.92583167E-07
  24205.5391  5.48389562E-06  2.92101817E-07
  24216.3516  5.47898753E-06  2.91620722E-07
  24227.1699  5.47408399E-06  2.91140907E-07
  24237.9922  5.46918454E-06  2.90661887E-07
  24248.8184  5.4642901E-06  2.90183664E-07
  24259.6484  5.45939974E-06  2.8970581E-07
  24270.4863  5.45451394E-06  2.89229149E-07
  24281.3262  5.44963268E-06  2.88753284E-07
  24292.1719  5.44475597E-06  2.88278216E-07
  24303.0234  5.4398829E-06  2.87803459E-07
  24313.8789  5.43501437E-06  2.87329925E-07
  24324.7383  5.43014812E-06  2.86857073E-07
  24335.6055  5.42528414E-06  2.86384449E-07
  24346.4746  5.42042608E-06  2.85913075E-07
  24357.3516  5.41557165E-06  2.85442468E-07
  24368.2285  5.41072313E-06  2.84972742E-07
  24379.1152  5.40587644E-06  2.84503159E-07
  24390.0059  5.40103565E-06  2.84034911E-07
  24400.8984  5.39619941E-06  2.83567459E-07
  24411.7988  5.39136636E-06  2.83100263E-07
  24422.7031  5.38653876E-06  2.82634318E-07
  24433.6113  5.38171525E-06  2.82169111E-07
  24444.5254  5.3768963E-06  2.81704729E-07
  24455.4453  5.37208007E-06  2.81240602E-07
  24466.3691  5.36726884E-06  2.80777698E-07
  24477.2969  5.36246353E-06  2.80315589E-07
  24488.2305  5.35766094E-06  2.79854248E-07
  24499.1699  5.35286244E-06  2.79393163E-07
  24510.1133  5.34806941E-06  2.78933328E-07
  24521.0605  5.34328001E-06  2.78474232E-07
  24532.0137  5.33849561E-06  2.78015506E-07
  24542.9727  5.33371394E-06  2.77557888E-07
  24553.9355  5.32893728E-06  2.77101066E-07
  24564.9023  5.32416607E-06  2.76645039E-07
  24575.877  5.31939713E-06  2.7618924E-07
  24586.8535  5.31463411E-06  2.7573472E-07
  24597.834  5.30987563E-06  2.75280939E-07
  24608.8223  5.30512034E-06  2.7482784E-07
  24619.8164  5.30036868E-06  2.74375111E-07
  24630.8125  5.29562249E-06  2.73923519E-07
  24641.8145  5.29088038E-06  2.73472722E-07
  24652.8223  5.28614237E-06  2.73022181E-07
  24663.834  5.28140799E-06  2.72572834E-07
  24674.8496  5.27667908E-06  2.72124311E-07
  24685.8711  5.2719538E-06  2.71676441E-07
  24696.8984  5.26723215E-06  2.71228856E-07
  24707.9297  5.26251551E-06  2.70782493E-07
  24718.9668  5.25780069E-06  2.70336585E-07
  24730.0078  5.25308997E-06  2.69891444E-07
  24741.0547  5.24838333E-06  2.69446559E-07
  24752.1055  5.24368079E-06  2.6900284E-07
  24763.1621  5.23898279E-06  2.68559887E-07
  24774.2227  5.23428935E-06  2.68117248E-07
  24785.291  5.22959817E-06  2.67675688E-07
  24796.3594  5.22491382E-06  2.67234952E-07
  24807.4375  5.22023174E-06  2.66794871E-07
  24818.5176  5.21555421E-06  2.6635513E-07
  24829.6055  5.21088077E-06  2.65916498E-07
  24840.6953  5.20621279E-06  2.65478661E-07
  24851.791  5.20154799E-06  2.65041052E-07
  24862.8926  5.19688729E-06  2.64604608E-07
  24873.998  5.19223067E-06  2.64168904E-07
  24885.1074  5.18757952E-06  2.63733966E-07
  24896.2227  5.18293155E-06  2.63299256E-07
  24907.3457  5.17828721E-06  2.62865655E-07
  24918.4707  5.17364742E-06  2.62432849E-07
  24929.6016  5.16901218E-06  2.62000668E-07
  24940.7363  5.16438104E-06  2.61568857E-07
  24951.877  5.15975398E-06  2.61138155E-07
  24963.0234  5.15513057E-06  2.60708134E-07
  24974.1719  5.15051261E-06  2.60278881E-07
  24985.3281  5.14589783E-06  2.59849884E-07
  24996.4883  5.14128715E-06  2.59422023E-07
  25007.6562  5.13667965E-06  2.58994817E-07
  25018.8262  5.1320776E-06  2.58567923E-07
  25030.  5.12748011E-06  2.58142222E-07
  25039.0859  5.12374618E-06  2.57796898E-07
  25048.1777  5.12001407E-06  2.57451546E-07
  25057.2695  5.11628605E-06  2.57106706E-07
  25066.3672  5.11255939E-06  2.56762689E-07
  25075.4668  5.10883592E-06  2.56418758E-07
  25084.5703  5.10511518E-06  2.56075708E-07
  25093.6777  5.10139716E-06  2.55732715E-07
  25102.7871  5.09768233E-06  2.55390148E-07
  25111.9004  5.09396887E-06  2.55048406E-07
  25121.0156  5.09025722E-06  2.54706634E-07
  25130.1367  5.08654739E-06  2.54365318E-07
  25139.2578  5.08284211E-06  2.54024911E-07
  25148.3848  5.07913774E-06  2.53684476E-07
  25157.5156  5.07543655E-06  2.5334495E-07
  25166.6504  5.07173672E-06  2.53005396E-07
  25175.7852  5.06804236E-06  2.52666808E-07
  25184.9258  5.06434844E-06  2.52328221E-07
  25194.0684  5.06065862E-06  2.51990087E-07
  25203.2129  5.05697153E-06  2.51652864E-07
  25212.3652  5.0532858E-06  2.51315612E-07
  25221.5156  5.04960462E-06  2.50979298E-07
  25230.6738  5.04592435E-06  2.50642955E-07
  25239.834  5.04224727E-06  2.50307068E-07
  25248.9961  5.03857336E-06  2.49972089E-07
  25258.1621  5.03490219E-06  2.49637111E-07
  25267.332  5.03123329E-06  2.49302587E-07
  25276.5039  5.02756757E-06  2.48968973E-07
  25285.6816  5.02390321E-06  2.48635331E-07
  25294.8613  5.0202425E-06  2.48302541E-07
  25304.0449  5.0165836E-06  2.47969837E-07
  25313.2285  5.01292925E-06  2.47638013E-07
  25322.4199  5.00927581E-06  2.47306161E-07
  25331.6133  5.00562555E-06  2.46974736E-07
  25340.8086  5.00197848E-06  2.4664422E-07
  25350.0078  4.99833368E-06  2.46313732E-07
  25359.2129  4.9946907E-06  2.45983671E-07
  25368.418  4.99105181E-06  2.45654462E-07
  25377.6289  4.98741429E-06  2.45325282E-07
  25386.8398  4.98378085E-06  2.44997011E-07
  25396.0566  4.98014924E-06  2.44668712E-07
  25405.2773  4.9765199E-06  2.44340839E-07
  25414.5  4.97289375E-06  2.44013847E-07
  25423.7246  4.96927078E-06  2.43686912E-07
  25432.9551  4.96564871E-06  2.43360745E-07
  25442.1895  4.96203029E-06  2.43034634E-07
  25451.4238  4.95841505E-06  2.42709035E-07
  25460.6641  4.95480208E-06  2.42384232E-07
  25469.9082  4.95119093E-06  2.42059429E-07
  25479.1562  4.94758251E-06  2.41735449E-07
  25488.4062  4.94397727E-06  2.41411527E-07
  25497.6582  4.94037522E-06  2.41088088E-07
  25506.9141  4.93677544E-06  2.40765445E-07
  25516.1758  4.93317702E-06  2.40442773E-07
  25525.4375  4.92958134E-06  2.40120869E-07
  25534.7051  4.92598701E-06  2.39798993E-07
  25543.9727  4.92239724E-06  2.394776E-07
  25553.2461  4.91880837E-06  2.39156975E-07
  25562.5234  4.91522223E-06  2.38836378E-07
  25571.8066  4.91163792E-06  2.3851652E-07
  25581.0879  4.90805814E-06  2.38196847E-07
  25590.375  4.90447928E-06  2.37877572E-07
  25599.666  4.90090406E-06  2.37559092E-07
  25608.9609  4.89733065E-06  2.37240599E-07
  25618.2539  4.89376225E-06  2.36923057E-07
  25627.5547  4.89019385E-06  2.36605445E-07
  25636.8594  4.88662909E-06  2.36288301E-07
  25646.168  4.88306614E-06  2.3597191E-07
  25655.4785  4.87950547E-06  2.35655577E-07
  25664.791  4.87594889E-06  2.3534011E-07
  25674.1094  4.87239413E-06  2.35024643E-07
  25683.4297  4.8688421E-06  2.34709617E-07
  25692.7539  4.86529234E-06  2.34395344E-07
  25702.082  4.86174577E-06  2.3408117E-07
  25711.4121  4.85820101E-06  2.33767793E-07
  25720.7461  4.85465944E-06  2.33454443E-07
  25730.082  4.85112105E-06  2.33141549E-07
  25739.4238  4.84758402E-06  2.32829393E-07
  25748.7695  4.84404973E-06  2.32517309E-07
  25758.1152  4.84051907E-06  2.32206048E-07
  25767.4668  4.83698977E-06  2.31894774E-07
  25776.8242  4.8334623E-06  2.31583883E-07
  25786.1797  4.82993983E-06  2.31273887E-07
  25795.541  4.82641872E-06  2.3096392E-07
  25804.9062  4.82289988E-06  2.30654678E-07
  25814.2734  4.81938423E-06  2.30345535E-07
  25823.6445  4.81587085E-06  2.3003679E-07
  25833.0195  4.81235975E-06  2.29728826E-07
  25842.3984  4.80885183E-06  2.29420891E-07
  25851.7793  4.80534572E-06  2.29113752E-07
  25861.166  4.80184235E-06  2.28806655E-07
  25870.5547  4.79834171E-06  2.28499957E-07
  25879.9473  4.79484333E-06  2.2819404E-07
  25889.3438  4.79134724E-06  2.27888137E-07
  25898.7383  4.78785614E-06  2.27583143E-07
  25908.1445  4.78436368E-06  2.27278036E-07
  25917.5488  4.78087668E-06  2.26973427E-07
  25926.957  4.7773915E-06  2.26669584E-07
  25936.3711  4.77390631E-06  2.26365557E-07
  25945.7852  4.77042477E-06  2.26062383E-07
  25955.2051  4.76694504E-06  2.25759237E-07
  25964.627  4.7634685E-06  2.25456489E-07
  25974.0527  4.75999377E-06  2.25154508E-07
  25983.4824  4.75652178E-06  2.24852599E-07
  25992.916  4.75305251E-06  2.245514E-07
  26002.3516  4.74958642E-06  2.24250286E-07
  26011.793  4.74612125E-06  2.23949527E-07
  26021.2363  4.74265926E-06  2.2364955E-07
  26030.6836  4.73919954E-06  2.23349645E-07
  26040.1328  4.73574346E-06  2.23050137E-07
  26049.5859  4.7322892E-06  2.22751396E-07
  26059.0449  4.72883676E-06  2.2245267E-07
  26068.502  4.72538932E-06  2.22154767E-07
  26077.9668  4.72194188E-06  2.21856837E-07
  26087.4355  4.71849717E-06  2.21559318E-07
  26096.9062  4.71505564E-06  2.21262567E-07
  26106.3789  4.71161729E-06  2.20965873E-07
  26115.8555  4.70818077E-06  2.20669932E-07
  26125.3379  4.70474606E-06  2.20374005E-07
  26134.8203  4.70131545E-06  2.20078888E-07
  26144.3086  4.69788574E-06  2.19783729E-07
  26153.8008  4.69445922E-06  2.19488996E-07
  26163.2949  4.69103543E-06  2.19195059E-07
  26172.793  4.68761391E-06  2.18901107E-07
  26182.2969  4.68419375E-06  2.18607539E-07
  26191.7988  4.68077815E-06  2.18314796E-07
  26201.3086  4.6773639E-06  2.18022052E-07
  26210.8223  4.67395148E-06  2.17730019E-07
  26220.3359  4.67054315E-06  2.17438057E-07
  26229.8555  4.66713618E-06  2.17146507E-07
  26239.3789  4.66373194E-06  2.16855653E-07
  26248.9043  4.66033043E-06  2.16564871E-07
  26258.4336  4.6569312E-06  2.16274813E-07
  26267.9668  4.65353423E-06  2.15984826E-07
  26277.5039  4.65013954E-06  2.15695181E-07
  26287.043  4.64674804E-06  2.15406303E-07
  26296.584  4.64335926E-06  2.15117495E-07
  26306.1328  4.63997185E-06  2.1482937E-07
  26315.6816  4.63658807E-06  2.14541316E-07
  26325.2363  4.63320612E-06  2.14253589E-07
  26334.793  4.62982644E-06  2.13966672E-07
  26344.3535  4.62644948E-06  2.13679769E-07
  26353.916  4.62307435E-06  2.13393534E-07
  26363.4844  4.61970058E-06  2.13107299E-07
  26373.0547  4.61633044E-06  2.12821462E-07
  26382.6289  4.61296167E-06  2.12536378E-07
  26392.207  4.60959609E-06  2.1225128E-07
  26401.7871  4.60623278E-06  2.11966977E-07
  26411.375  4.60287083E-06  2.11682632E-07
  26420.9629  4.59951207E-06  2.11398699E-07
  26430.5547  4.59615649E-06  2.1111552E-07
  26440.1484  4.59280318E-06  2.10832368E-07
  26449.7461  4.5894526E-06  2.10549956E-07
  26459.3496  4.58610293E-06  2.10267544E-07
  26468.957  4.58275645E-06  2.09985487E-07
  26478.5645  4.57941314E-06  2.09704211E-07
  26488.1777  4.57607121E-06  2.09422936E-07
  26497.7949  4.572732E-06  2.09142399E-07
  26507.4121  4.56939642E-06  2.08861906E-07
  26517.0371  4.56606176E-06  2.08581753E-07
  26526.6641  4.56272983E-06  2.08302325E-07
  26536.293  4.55940062E-06  2.08022996E-07
  26545.9277  4.55607415E-06  2.07744264E-07
  26555.5645  4.55274949E-06  2.07465661E-07
  26565.2051  4.5494271E-06  2.07187398E-07
  26574.8496  4.54610745E-06  2.06909846E-07
  26584.4961  4.54279052E-06  2.06632365E-07
  26594.1484  4.53947587E-06  2.06355537E-07
  26603.8008  4.5361644E-06  2.06078823E-07
  26613.459  4.53285429E-06  2.05802408E-07
  26623.1211  4.52954646E-06  2.05526732E-07
  26632.7891  4.5262409E-06  2.05251041E-07
  26642.457  4.52293853E-06  2.04976118E-07
  26652.127  4.51963888E-06  2.04701223E-07
  26661.8027  4.51634105E-06  2.04426684E-07
  26671.4824  4.5130455E-06  2.0415284E-07
  26681.1641  4.50975267E-06  2.03879068E-07
  26690.8496  4.50646303E-06  2.03605978E-07
  26700.541  4.50317339E-06  2.03332888E-07
  26710.2363  4.49988738E-06  2.03060154E-07
  26719.9316  4.49660456E-06  2.02788158E-07
  26729.6309  4.49332401E-06  2.02516205E-07
  26739.334  4.49004528E-06  2.02244934E-07
  26749.043  4.48676883E-06  2.01973663E-07
  26758.7539  4.48349465E-06  2.0170279E-07
  26768.4688  4.4802232E-06  2.01432599E-07
  26778.1875  4.47695265E-06  2.01162379E-07
  26787.9082  4.47368529E-06  2.00892799E-07
  26797.6328  4.47042021E-06  2.00623234E-07
  26807.3613  4.46715694E-06  2.00354052E-07
  26817.0918  4.46389686E-06  2.00085566E-07
  26826.8281  4.46063768E-06  1.9981708E-07
  26836.5684  4.45738124E-06  1.99549262E-07
  26846.3105  4.45412797E-06  1.9928153E-07
  26856.0586  4.45087608E-06  1.9901411E-07
  26865.8066  4.44762736E-06  1.98747429E-07
  26875.5605  4.44438092E-06  1.98480762E-07
  26885.3164  4.44113721E-06  1.98214778E-07
  26895.0781  4.43789531E-06  1.97948793E-07
  26904.8398  4.43465615E-06  1.97683235E-07
  26914.6094  4.43141835E-06  1.97418288E-07
  26924.3789  4.42818418E-06  1.97153426E-07
  26934.1523  4.42495229E-06  1.96889232E-07
  26943.9316  4.42172222E-06  1.96625024E-07
  26953.7148  4.41849352E-06  1.96361185E-07
  26963.498  4.41526936E-06  1.96098085E-07
  26973.2891  4.41204566E-06  1.95834915E-07
  26983.0781  4.40882604E-06  1.95572525E-07
  26992.875  4.4056078E-06  1.95310122E-07
  27002.6758  4.40239091E-06  1.95048059E-07
  27012.4785  4.39917767E-06  1.94786665E-07
  27022.2852  4.3959667E-06  1.94525327E-07
  27032.0938  4.39275846E-06  1.94264672E-07
  27041.9082  4.38955203E-06  1.94004002E-07
  27051.7246  4.38634743E-06  1.9374373E-07
  27061.5469  4.38314555E-06  1.93484084E-07
  27071.3691  4.37994686E-06  1.93224508E-07
  27081.1992  4.37674908E-06  1.92965246E-07
  27091.0293  4.37355448E-06  1.92706679E-07
  27100.8652  4.37036169E-06  1.92448113E-07
  27110.7031  4.3671721E-06  1.92190228E-07
  27120.5449  4.36398432E-06  1.91932358E-07
  27130.3926  4.36079836E-06  1.91674843E-07
  27140.2422  4.35761467E-06  1.91417982E-07
  27150.0938  4.35443417E-06  1.91161163E-07
  27159.9492  4.35125639E-06  1.90905027E-07
  27169.8105  4.34807998E-06  1.90648905E-07
  27179.6738  4.34490585E-06  1.90393109E-07
  27189.541  4.34173444E-06  1.90137982E-07
  27199.4102  4.33856576E-06  1.89882911E-07
  27209.2871  4.33539753E-06  1.89628381E-07
  27219.1641  4.33223204E-06  1.89373893E-07
  27229.0469  4.32906836E-06  1.89119689E-07
  27238.9316  4.32590696E-06  1.88866167E-07
  27248.8203  4.32274828E-06  1.88612646E-07
  27258.7109  4.31959188E-06  1.8835982E-07
  27268.6074  4.31643775E-06  1.88106995E-07
  27278.5078  4.31328544E-06  1.87854511E-07
  27288.4082  4.31013677E-06  1.87602723E-07
  27298.3184  4.3069881E-06  1.8735085E-07
  27308.2266  4.30384398E-06  1.87099729E-07
  27318.1426  4.30070077E-06  1.86848595E-07
  27328.0586  4.29756028E-06  1.86597816E-07
  27337.9785  4.29442252E-06  1.86347705E-07
  27347.9023  4.29128704E-06  1.86097594E-07
  27357.834  4.28815201E-06  1.85848066E-07
  27367.7637  4.28502199E-06  1.8559868E-07
  27377.6992  4.28189287E-06  1.85349563E-07
  27387.6387  4.27876603E-06  1.85101086E-07
  27397.5801  4.27564191E-06  1.84852667E-07
  27407.5293  4.27251871E-06  1.84604858E-07
  27417.4785  4.26939914E-06  1.84357077E-07
  27427.4297  4.26628185E-06  1.84109666E-07
  27437.3867  4.26316683E-06  1.8386288E-07
  27447.3496  4.26005317E-06  1.83616081E-07
  27457.3125  4.25694316E-06  1.83369963E-07
  27467.2812  4.2538345E-06  1.83123831E-07
  27477.2539  4.25072767E-06  1.8287804E-07
  27487.2285  4.24762402E-06  1.82632917E-07
  27497.207  4.24452219E-06  1.82387822E-07
  27507.1914  4.24142218E-06  1.82143296E-07
  27517.1777  4.23832489E-06  1.81898827E-07
  27527.168  4.23522988E-06  1.81654713E-07
  27537.1602  4.23213714E-06  1.8141121E-07
  27547.1562  4.22904714E-06  1.81167763E-07
  27557.1582  4.22595895E-06  1.80924886E-07
  27567.1621  4.22287303E-06  1.80682065E-07
  27577.1699  4.21978939E-06  1.80439585E-07
  27587.1797  4.21670848E-06  1.80197745E-07
  27597.1973  4.21362847E-06  1.79955862E-07
  27607.2148  4.21055211E-06  1.79714661E-07
  27617.2363  4.20747756E-06  1.79473489E-07
  27627.2617  4.20440574E-06  1.79232629E-07
  27637.293  4.20133529E-06  1.78992366E-07
  27647.3262  4.19826711E-06  1.78752146E-07
  27657.3633  4.19520029E-06  1.78512479E-07
  27667.4023  4.1921362E-06  1.78272856E-07
  27677.4473  4.18907302E-06  1.78033517E-07
  27687.4961  4.18601303E-06  1.77794789E-07
  27697.5488  4.18295485E-06  1.77556089E-07
  27707.6035  4.17989941E-06  1.77317759E-07
  27717.6621  4.17684578E-06  1.77080011E-07
  27727.7246  4.17379488E-06  1.76842292E-07
  27737.791  4.1707458E-06  1.76605184E-07
  27747.8594  4.1676999E-06  1.76368133E-07
  27757.9355  4.16465446E-06  1.76131351E-07
  27768.0117  4.1616122E-06  1.7589521E-07
  27778.0898  4.15857312E-06  1.75659125E-07
  27788.1758  4.1555345E-06  1.7542358E-07
  27798.2637  4.15249951E-06  1.75188106E-07
  27808.3555  4.14946589E-06  1.74953229E-07
  27818.4531  4.14643409E-06  1.74718352E-07
  27828.5508  4.14340548E-06  1.74483816E-07
  27838.6523  4.14037913E-06  1.74249891E-07
  27848.7598  4.13735415E-06  1.74015952E-07
  27858.8691  4.13433236E-06  1.73782681E-07
  27868.9844  4.13131147E-06  1.73549381E-07
  27879.1016  4.12829331E-06  1.73316408E-07
  27889.2227  4.12527834E-06  1.73084075E-07
  27899.3457  4.12226473E-06  1.72851742E-07
  27909.4766  4.11925294E-06  1.72619679E-07
  27919.6074  4.11624433E-06  1.72388269E-07
  27929.7422  4.11323799E-06  1.72156888E-07
  27939.8809  4.11023302E-06  1.71926075E-07
  27950.0273  4.10722987E-06  1.71695262E-07
  27960.1719  4.1042299E-06  1.71465103E-07
  27970.3223  4.10123175E-06  1.71234944E-07
  27980.4766  4.09823588E-06  1.71005112E-07
  27990.6367  4.09524137E-06  1.70775792E-07
  28000.7969  4.09225049E-06  1.70546571E-07
  28010.9629  4.08926053E-06  1.70317662E-07
  28021.1309  4.0862742E-06  1.70089322E-07
  28031.3047  4.08328879E-06  1.69861011E-07
  28041.4805  4.0803061E-06  1.69633296E-07
  28051.6602  4.07732568E-06  1.6940561E-07
  28061.8457  4.07434618E-06  1.69178193E-07
  28072.0312  4.07137077E-06  1.68951416E-07
  28082.2246  4.06839581E-06  1.68724611E-07
  28092.416  4.06542495E-06  1.6849846E-07
  28102.6152  4.06245408E-06  1.68272152E-07
  28112.8203  4.05948504E-06  1.68046157E-07
  28123.0254  4.05651872E-06  1.67820772E-07
  28133.2363  4.05355422E-06  1.67595402E-07
  28143.4492  4.05059245E-06  1.67370615E-07
  28153.666  4.0476325E-06  1.67145856E-07
  28163.8848  4.04467528E-06  1.66921438E-07
  28174.1113  4.04171942E-06  1.66697504E-07
  28184.3398  4.03876629E-06  1.66473654E-07
  28194.5703  4.03581498E-06  1.66250402E-07
  28204.8047  4.03286685E-06  1.66027149E-07
  28215.0449  4.02991918E-06  1.65804195E-07
  28225.2891  4.02697424E-06  1.65581795E-07
  28235.5352  4.02403202E-06  1.65359438E-07
  28245.7852  4.02109208E-06  1.65137664E-07
  28256.041  4.0181535E-06  1.64915903E-07
  28266.2988  4.01521675E-06  1.64694427E-07
  28276.5605  4.01228317E-06  1.64473562E-07
  28286.8242  4.00935187E-06  1.64252711E-07
  28297.0938  4.00642193E-06  1.64032414E-07
  28307.3672  4.00349381E-06  1.63812132E-07
  28317.6445  4.00056888E-06  1.63592162E-07
  28327.9238  3.99764531E-06  1.63372775E-07
  28338.209  3.99472401E-06  1.63153388E-07
  28348.4961  3.99180544E-06  1.62934583E-07
  28358.7871  3.98888869E-06  1.62715793E-07
  28369.082  3.98597376E-06  1.62497287E-07
  28379.3809  3.98306111E-06  1.62279349E-07
  28389.6855  3.98015027E-06  1.6206144E-07
  28399.9902  3.97724261E-06  1.61844099E-07
  28410.3008  3.97433632E-06  1.61626801E-07
  28420.6152  3.97143185E-06  1.61409744E-07
  28430.9336  3.96853011E-06  1.6119327E-07
  28441.2539  3.96563019E-06  1.60976839E-07
  28451.5801  3.96273163E-06  1.60760919E-07
  28461.9082  3.9598367E-06  1.60545071E-07
  28472.2402  3.95694315E-06  1.60329506E-07
  28482.5762  3.95405186E-06  1.60114496E-07
  28492.918  3.9511624E-06  1.598995E-07
  28503.2637  3.94827475E-06  1.59685015E-07
  28513.6074  3.94539074E-06  1.59470645E-07
  28523.9629  3.94250674E-06  1.59256487E-07
  28534.3164  3.93962637E-06  1.59042912E-07
  28544.6758  3.93674736E-06  1.58829351E-07
  28555.0391  3.93386972E-06  1.58616331E-07
  28565.4043  3.93099526E-06  1.5840331E-07
  28575.7754  3.92812171E-06  1.58190559E-07
  28586.1484  3.92525044E-06  1.57978391E-07
  28596.5293  3.92238053E-06  1.57766195E-07
  28606.9082  3.91951471E-06  1.57554581E-07
  28617.293  3.91664935E-06  1.57342981E-07
  28627.6816  3.91378671E-06  1.5713168E-07
  28638.0742  3.91092635E-06  1.56920905E-07
  28648.4727  3.90806736E-06  1.56710158E-07
  28658.873  3.90521063E-06  1.56499965E-07
  28669.2773  3.90235618E-06  1.56289758E-07
  28679.6836  3.89950446E-06  1.56079906E-07
  28690.0977  3.8966532E-06  1.55870524E-07
  28700.5117  3.89380602E-06  1.55661212E-07
  28710.9297  3.89096022E-06  1.55452412E-07
  28721.3555  3.88811532E-06  1.55243626E-07
  28731.7812  3.8852736E-06  1.55035167E-07
  28742.2129  3.8824337E-06  1.54827205E-07
  28752.6465  3.87959608E-06  1.54619286E-07
  28763.084  3.87676027E-06  1.54411907E-07
  28773.5273  3.87392674E-06  1.542045E-07
  28783.9746  3.87109458E-06  1.53997419E-07
  28794.4238  3.86826514E-06  1.53790864E-07
  28804.875  3.86543843E-06  1.53584367E-07
  28815.334  3.86261263E-06  1.53378096E-07
  28825.7949  3.8597891E-06  1.53172365E-07
  28836.2598  3.85696831E-06  1.52966678E-07
  28846.7266  3.85414933E-06  1.5276153E-07
  28857.1992  3.85133217E-06  1.52556368E-07
  28867.6758  3.84851728E-06  1.5235176E-07
  28878.1543  3.84570467E-06  1.52147166E-07
  28888.6406  3.84289297E-06  1.51942842E-07
  28899.1289  3.84008354E-06  1.51739044E-07
  28909.6191  3.83727729E-06  1.51535303E-07
  28920.1133  3.83447286E-06  1.51332046E-07
  28930.6133  3.8316698E-06  1.5112883E-07
  28941.1172  3.82886901E-06  1.50925871E-07
  28951.623  3.8260705E-06  1.50723466E-07
  28962.1348  3.82327335E-06  1.50521032E-07
