 Al Density=2.699
 Energy(eV), Delta, Beta
  17335.8457  1.80542497E-06  7.43962048E-09
  17345.8262  1.80333859E-06  7.42264428E-09
  17355.8125  1.80125448E-06  7.40572226E-09
  17365.8047  1.79917299E-06  7.38882466E-09
  17375.8008  1.79709411E-06  7.37198214E-09
  17385.8027  1.79501751E-06  7.35516403E-09
  17395.8125  1.79294295E-06  7.33838723E-09
  17405.8281  1.79087078E-06  7.32163397E-09
  17415.8477  1.78880157E-06  7.30493532E-09
  17425.873  1.78673452E-06  7.28826199E-09
  17435.9043  1.78466985E-06  7.27164151E-09
  17445.9414  1.78260768E-06  7.25505878E-09
  17455.9863  1.78054734E-06  7.23849869E-09
  17466.0352  1.77848983E-06  7.221995E-09
  17476.0898  1.77643483E-06  7.20551396E-09
  17486.1504  1.77438176E-06  7.18908355E-09
  17496.2168  1.77233142E-06  7.1726789E-09
  17506.2891  1.77028335E-06  7.15632709E-09
  17516.3672  1.76823778E-06  7.13999926E-09
  17526.4512  1.76619437E-06  7.12372117E-09
  17536.541  1.76415335E-06  7.10746884E-09
  17546.6367  1.76211461E-06  7.09126757E-09
  17556.7383  1.76007825E-06  7.07509029E-09
  17566.8457  1.75804439E-06  7.05896364E-09
  17576.957  1.75601303E-06  7.04286318E-09
  17587.0762  1.75398384E-06  7.02681247E-09
  17597.2012  1.7519568E-06  7.0107844E-09
  17607.3301  1.74993261E-06  6.99480873E-09
  17617.4668  1.74791023E-06  6.97886993E-09
  17627.6094  1.74589036E-06  6.96295377E-09
  17637.7578  1.74387276E-06  6.94708735E-09
  17647.9121  1.74185743E-06  6.93124536E-09
  17658.0703  1.73984495E-06  6.91545576E-09
  17668.2363  1.73783428E-06  6.89968482E-09
  17678.4082  1.73582634E-06  6.8839463E-09
  17688.5859  1.73382091E-06  6.86823132E-09
  17698.7676  1.73181797E-06  6.8525674E-09
  17708.957  1.7298172E-06  6.83692791E-09
  17719.1523  1.72781859E-06  6.82133505E-09
  17729.3516  1.7258227E-06  6.80576839E-09
  17739.5586  1.72382875E-06  6.79024836E-09
  17749.7715  1.72183707E-06  6.77475187E-09
  17759.9883  1.719848E-06  6.75930645E-09
  17770.2148  1.71786064E-06  6.74388145E-09
  17780.4434  1.71587635E-06  6.7285062E-09
  17790.6797  1.71389388E-06  6.71315359E-09
  17800.9199  1.71191402E-06  6.69785116E-09
  17811.1699  1.70993587E-06  6.68256961E-09
  17821.4219  1.70796068E-06  6.66733824E-09
  17831.6816  1.7059873E-06  6.65213928E-09
  17841.9473  1.70401643E-06  6.63696564E-09
  17852.2188  1.70204771E-06  6.62183997E-09
  17862.4961  1.70008116E-06  6.6067356E-09
  17872.7793  1.69811699E-06  6.59167876E-09
  17883.0664  1.69615566E-06  6.57664634E-09
  17893.3613  1.69419604E-06  6.5616601E-09
  17903.6621  1.6922387E-06  6.54669785E-09
  17913.9707  1.6902834E-06  6.53177912E-09
  17924.2832  1.6883306E-06  6.51688525E-09
  17934.6016  1.68638007E-06  6.50203802E-09
  17944.9258  1.68443194E-06  6.48721343E-09
  17955.2578  1.68248562E-06  6.47243192E-09
  17965.5938  1.68054191E-06  6.45766463E-09
  17975.9355  1.6786006E-06  6.44294529E-09
  17986.2852  1.6766611E-06  6.42824505E-09
  17996.6387  1.6747241E-06  6.41359144E-09
  18007.  1.67278904E-06  6.3989618E-09
  18017.3652  1.6708567E-06  6.38437747E-09
  18027.7383  1.66892619E-06  6.36982733E-09
  18038.1172  1.66699795E-06  6.35529718E-09
  18048.5  1.66507243E-06  6.34081498E-09
  18058.8906  1.66314851E-06  6.32635455E-09
  18069.2871  1.66122697E-06  6.31193853E-09
  18079.6875  1.65930817E-06  6.29754471E-09
  18090.0957  1.65739107E-06  6.28319707E-09
  18100.5117  1.65547601E-06  6.26886898E-09
  18110.9316  1.65356346E-06  6.25458663E-09
  18121.3574  1.65165318E-06  6.24032825E-09
  18131.7891  1.64974506E-06  6.22611207E-09
  18142.2285  1.64783887E-06  6.2119172E-09
  18152.6719  1.6459353E-06  6.19776985E-09
  18163.123  1.64403355E-06  6.18364115E-09
  18173.5781  1.64213441E-06  6.16955909E-09
  18184.041  1.64023709E-06  6.15549522E-09
  18194.5078  1.63834227E-06  6.14147799E-09
  18204.9824  1.6364495E-06  6.12749318E-09
  18215.4629  1.63455888E-06  6.11352879E-09
  18225.9492  1.63267043E-06  6.09960926E-09
  18236.4414  1.63078425E-06  6.08570971E-09
  18246.9414  1.62890012E-06  6.0718488E-09
  18257.4434  1.62701906E-06  6.05800121E-09
  18267.957  1.62513925E-06  6.04419403E-09
  18278.4727  1.62326228E-06  6.03040995E-09
  18288.9941  1.62138747E-06  6.01667027E-09
  18299.5234  1.61951459E-06  6.00294969E-09
  18310.0586  1.61764399E-06  5.98927263E-09
  18320.5977  1.61577577E-06  5.97561689E-09
  18331.1445  1.61390949E-06  5.96200511E-09
  18341.6973  1.61204537E-06  5.94841243E-09
  18352.2578  1.61018329E-06  5.93486149E-09
  18362.8223  1.6083236E-06  5.92133143E-09
  18373.3926  1.60646607E-06  5.90784532E-09
  18383.9707  1.60461036E-06  5.89437832E-09
  18394.5527  1.60275727E-06  5.88095572E-09
  18405.1445  1.60090553E-06  5.86755045E-09
  18415.7383  1.59905665E-06  5.85418913E-09
  18426.3398  1.5972098E-06  5.84085891E-09
  18436.9492  1.59536467E-06  5.82754733E-09
  18447.5625  1.59352203E-06  5.81428061E-09
  18458.1836  1.59168133E-06  5.80103166E-09
  18468.8066  1.58984335E-06  5.78782666E-09
  18479.4414  1.58800651E-06  5.77463766E-09
  18490.0781  1.58617263E-06  5.76149484E-09
  18500.7227  1.58434045E-06  5.74836889E-09
  18511.373  1.58251055E-06  5.73528469E-09
  18522.0312  1.58068235E-06  5.72221959E-09
  18532.6934  1.57885677E-06  5.70919667E-09
  18543.3633  1.57703289E-06  5.69618575E-09
  18554.0371  1.57521163E-06  5.68321079E-09
  18564.7188  1.57339218E-06  5.6702536E-09
  18575.4062  1.5715749E-06  5.65733682E-09
  18586.0977  1.56976E-06  5.64445113E-09
  18596.7988  1.5679467E-06  5.63158409E-09
  18607.5039  1.56613578E-06  5.61875746E-09
  18618.2168  1.56432668E-06  5.60595037E-09
  18628.9355  1.56251974E-06  5.59318458E-09
  18639.6602  1.56071485E-06  5.580437E-09
  18650.3906  1.55891223E-06  5.56772983E-09
  18661.127  1.55711166E-06  5.55504176E-09
  18671.8691  1.55531325E-06  5.54239454E-09
  18682.6191  1.55351665E-06  5.52976553E-09
  18693.373  1.55172245E-06  5.51717694E-09
  18704.1348  1.54993018E-06  5.50460655E-09
  18714.9023  1.54813995E-06  5.49207746E-09
  18725.6777  1.54635143E-06  5.47956569E-09
  18736.457  1.54456552E-06  5.46709389E-09
  18747.2441  1.54278132E-06  5.45463985E-09
  18758.0352  1.54099951E-06  5.44222711E-09
  18768.834  1.53921962E-06  5.4298317E-09
  18779.6406  1.53744145E-06  5.41747447E-09
  18790.4512  1.53566577E-06  5.40513723E-09
  18801.2676  1.53389215E-06  5.39284084E-09
  18812.0918  1.53212034E-06  5.38056133E-09
  18822.9199  1.53035103E-06  5.36832045E-09
  18833.7559  1.52858331E-06  5.35610756E-09
  18844.5996  1.52681753E-06  5.34390665E-09
  18855.4473  1.52505436E-06  5.33174038E-09
  18866.3027  1.52329255E-06  5.3195901E-09
  18877.1621  1.52153336E-06  5.30748068E-09
  18888.0312  1.51977576E-06  5.29538857E-09
  18898.9043  1.51802033E-06  5.28333466E-09
  18909.7852  1.51626682E-06  5.27129895E-09
  18920.6719  1.51451536E-06  5.25930099E-09
  18931.5625  1.51276629E-06  5.24732169E-09
  18942.4609  1.51101904E-06  5.23538013E-09
  18953.3672  1.50927349E-06  5.22345633E-09
  18964.2773  1.50753033E-06  5.21157029E-09
  18975.1953  1.5057891E-06  5.199702E-09
  18986.1191  1.50404981E-06  5.18787102E-09
  18997.0488  1.50231267E-06  5.17605914E-09
  19007.9844  1.50057758E-06  5.16428367E-09
  19018.9277  1.4988442E-06  5.15252596E-09
  19029.877  1.49711298E-06  5.14080556E-09
  19040.8301  1.49538403E-06  5.12911402E-09
  19051.793  1.49365655E-06  5.11743625E-09
  19062.7598  1.49193147E-06  5.10579845E-09
  19073.7344  1.49020809E-06  5.09417752E-09
  19084.7148  1.48848687E-06  5.08259301E-09
  19095.7012  1.4867677E-06  5.07102627E-09
  19106.6934  1.48505057E-06  5.05949505E-09
  19117.6934  1.48333515E-06  5.04798248E-09
  19128.6992  1.48162201E-06  5.03650543E-09
  19139.7109  1.47991068E-06  5.02504705E-09
  19150.7305  1.47820128E-06  5.01361397E-09
  19161.7559  1.47649428E-06  5.00219421E-09
  19172.7852  1.47478954E-06  4.9908131E-09
  19183.8242  1.47308629E-06  4.97944619E-09
  19194.8672  1.47138542E-06  4.96811747E-09
  19205.918  1.46968614E-06  4.95680386E-09
  19216.9746  1.46798891E-06  4.9455271E-09
  19228.0371  1.46629384E-06  4.93427788E-09
  19239.1055  1.46460081E-06  4.92304375E-09
  19250.1816  1.46290949E-06  4.91184649E-09
  19261.2637  1.46122011E-06  4.90066476E-09
  19272.3535  1.45953243E-06  4.88951857E-09
  19283.4473  1.45784725E-06  4.87838969E-09
  19294.5488  1.45616366E-06  4.8672959E-09
  19305.6543  1.45448246E-06  4.85621987E-09
  19316.7695  1.45280262E-06  4.84517759E-09
  19327.8906  1.45112494E-06  4.83415175E-09
  19339.0176  1.4494492E-06  4.82316098E-09
  19350.1484  1.44777584E-06  4.81218931E-09
  19361.2891  1.44610385E-06  4.80124873E-09
  19372.4336  1.44443402E-06  4.79032769E-09
  19383.5879  1.44276578E-06  4.77943773E-09
  19394.7461  1.44109981E-06  4.76856732E-09
  19405.9102  1.43943589E-06  4.75772977E-09
  19417.084  1.43777334E-06  4.74690864E-09
  19428.2598  1.43611328E-06  4.73612172E-09
  19439.4453  1.43445493E-06  4.72536055E-09
  19450.6367  1.4327984E-06  4.71461536E-09
  19461.834  1.43114391E-06  4.70389505E-09
  19473.0371  1.42949136E-06  4.69318984E-09
  19484.248  1.42784052E-06  4.68251793E-09
  19495.4648  1.4261916E-06  4.67186245E-09
  19506.6875  1.42454473E-06  4.66124073E-09
  19517.918  1.42289969E-06  4.65063499E-09
  19529.1543  1.42125657E-06  4.640063E-09
  19540.3965  1.41961539E-06  4.629507E-09
  19551.6445  1.41797625E-06  4.61898475E-09
  19562.9004  1.4163387E-06  4.6084776E-09
  19574.1641  1.41470298E-06  4.59800287E-09
  19585.4316  1.41306953E-06  4.5875459E-09
  19596.707  1.41143767E-06  4.5771209E-09
  19607.9883  1.40980785E-06  4.56671234E-09
  19619.2754  1.40817986E-06  4.5563362E-09
  19630.5703  1.40655379E-06  4.54598448E-09
  19641.8711  1.40492955E-06  4.53564786E-09
  19653.1777  1.40330735E-06  4.52534499E-09
  19664.4922  1.40168675E-06  4.51505722E-09
  19675.8125  1.40006819E-06  4.50480142E-09
  19687.1406  1.39845122E-06  4.49456028E-09
  19698.4746  1.3968363E-06  4.48435378E-09
  19709.8145  1.39522331E-06  4.47416104E-09
  19721.1621  1.39361202E-06  4.46400072E-09
  19732.5137  1.3920029E-06  4.45385639E-09
  19743.873  1.3903956E-06  4.44374448E-09
  19755.2402  1.38878988E-06  4.43364723E-09
  19766.6113  1.38718633E-06  4.42358283E-09
  19777.9902  1.38558448E-06  4.41348114E-09
  19789.377  1.38398445E-06  4.40340653E-09
  19800.7715  1.3823859E-06  4.39334791E-09
  19812.1699  1.38078974E-06  4.38332171E-09
  19823.5742  1.37919528E-06  4.37331016E-09
  19834.9863  1.37760264E-06  4.36333103E-09
  19846.4062  1.37601171E-06  4.35336611E-09
  19857.8301  1.37442294E-06  4.3434345E-09
  19869.2617  1.37283587E-06  4.33352554E-09
  19880.7012  1.37125039E-06  4.32363034E-09
  19892.1465  1.36966685E-06  4.31376757E-09
  19903.5977  1.36808524E-06  4.30392078E-09
  19915.0547  1.36650567E-06  4.29410463E-09
  19926.5195  1.3649277E-06  4.28430313E-09
  19937.9902  1.36335154E-06  4.27453273E-09
  19949.4688  1.36177721E-06  4.26477698E-09
  19960.9531  1.36020469E-06  4.25505275E-09
  19972.4453  1.35863377E-06  4.24534319E-09
  19983.9434  1.35706478E-06  4.23566338E-09
  19995.4473  1.35549783E-06  4.22599999E-09
  20006.957  1.3539327E-06  4.21635971E-09
  20018.4766  1.35236905E-06  4.20672741E-09
  20030.002  1.35080722E-06  4.19712709E-09
  20038.9473  1.34959691E-06  4.18969304E-09
  20047.8984  1.34838729E-06  4.18226342E-09
  20056.8535  1.34717891E-06  4.17485557E-09
  20065.8125  1.34597167E-06  4.16746193E-09
  20074.7754  1.34476545E-06  4.16008117E-09
  20083.7422  1.34356026E-06  4.15270662E-09
  20092.7129  1.34235654E-06  4.14536938E-09
  20101.6875  1.34115385E-06  4.13805745E-09
  20110.668  1.33995206E-06  4.13074952E-09
  20119.6504  1.33875153E-06  4.12346335E-09
  20128.6387  1.33755191E-06  4.11618917E-09
  20137.6289  1.33635365E-06  4.10893009E-09
  20146.623  1.33515653E-06  4.10167589E-09
  20155.623  1.33396009E-06  4.09444212E-09
  20164.627  1.33276478E-06  4.08722212E-09
  20173.6328  1.33157096E-06  4.08001499E-09
  20182.6445  1.33037781E-06  4.0728132E-09
  20191.6582  1.32918603E-06  4.06563272E-09
  20200.6797  1.32799482E-06  4.05846334E-09
  20209.7012  1.3268052E-06  4.05130107E-09
  20218.7285  1.32561649E-06  4.04415967E-09
  20227.7598  1.32442881E-06  4.03703071E-09
  20236.7949  1.32324215E-06  4.02991418E-09
  20245.834  1.32205662E-06  4.02280431E-09
  20254.8789  1.320872E-06  4.01571221E-09
  20263.9258  1.31968852E-06  4.0086352E-09
  20272.9766  1.31850629E-06  4.00157152E-09
  20282.0332  1.31732475E-06  3.99451139E-09
  20291.0918  1.31614468E-06  3.98747302E-09
  20300.1562  1.31496529E-06  3.98044575E-09
  20309.2246  1.31378715E-06  3.97342426E-09
  20318.2969  1.31260992E-06  3.96642319E-09
  20327.3711  1.31143406E-06  3.95943633E-09
  20336.4492  1.31025934E-06  3.95246058E-09
  20345.5352  1.30908518E-06  3.94549016E-09
  20354.623  1.30791227E-06  3.93853927E-09
  20363.7168  1.30674016E-06  3.93160171E-09
  20372.8105  1.30556964E-06  3.92467792E-09
  20381.9102  1.30440003E-06  3.91775812E-09
  20391.0156  1.3032311E-06  3.9108583E-09
  20400.125  1.30206342E-06  3.90397004E-09
  20409.2363  1.30089688E-06  3.89708843E-09
  20418.3535  1.29973137E-06  3.8902237E-09
  20427.4746  1.29856664E-06  3.88337007E-09
  20436.5977  1.2974034E-06  3.87653065E-09
  20445.7266  1.29624095E-06  3.8696939E-09
  20454.8594  1.29507953E-06  3.86287802E-09
  20463.9941  1.29391947E-06  3.85607546E-09
  20473.1367  1.29275998E-06  3.84928356E-09
  20482.2832  1.29160151E-06  3.84249699E-09
  20491.4297  1.29044463E-06  3.83573173E-09
  20500.584  1.28928821E-06  3.82897714E-09
  20509.7422  1.28813303E-06  3.82222742E-09
  20518.9023  1.286979E-06  3.8154977E-09
  20528.0684  1.28582587E-06  3.80878085E-09
  20537.2363  1.28467389E-06  3.80207554E-09
  20546.4102  1.28352292E-06  3.79537468E-09
  20555.5898  1.28237264E-06  3.78869291E-09
  20564.7695  1.28122394E-06  3.78202492E-09
  20573.957  1.28007594E-06  3.77536047E-09
  20583.1465  1.27892895E-06  3.76871601E-09
  20592.3398  1.27778333E-06  3.76208353E-09
  20601.5391  1.27663827E-06  3.75546261E-09
  20610.7422  1.27549436E-06  3.74884612E-09
  20619.9473  1.2743518E-06  3.74225007E-09
  20629.1582  1.27320982E-06  3.73566467E-09
  20638.373  1.2720692E-06  3.72909215E-09
  20647.5918  1.27092949E-06  3.72252451E-09
  20656.8145  1.2697908E-06  3.71597597E-09
  20666.041  1.26865302E-06  3.70943876E-09
  20675.2715  1.2675165E-06  3.70291442E-09
  20684.5078  1.26638076E-06  3.69639386E-09
  20693.748  1.26524606E-06  3.68989239E-09
  20702.9902  1.2641126E-06  3.68340314E-09
  20712.2383  1.26297994E-06  3.67691744E-09
  20721.4883  1.26184852E-06  3.6704515E-09
  20730.7461  1.2607178E-06  3.66399666E-09
  20740.0059  1.25958832E-06  3.65755404E-09
  20749.2695  1.25845975E-06  3.65111519E-09
  20758.5371  1.25733231E-06  3.64469432E-09
  20767.8105  1.25620568E-06  3.63828412E-09
  20777.0879  1.25508006E-06  3.63188013E-09
  20786.3691  1.25395547E-06  3.62549368E-09
  20795.6523  1.25283213E-06  3.61911878E-09
  20804.9414  1.2517097E-06  3.61275609E-09
  20814.2344  1.2505883E-06  3.60639785E-09
  20823.5312  1.24946791E-06  3.60005847E-09
  20832.834  1.24834821E-06  3.59372931E-09
  20842.1406  1.24722965E-06  3.58740482E-09
  20851.4492  1.24611222E-06  3.58109986E-09
  20860.7617  1.24499604E-06  3.57480623E-09
  20870.082  1.24388021E-06  3.56852303E-09
  20879.4043  1.24276585E-06  3.5622445E-09
  20888.7305  1.24165228E-06  3.55598506E-09
  20898.0605  1.24053997E-06  3.54973673E-09
  20907.3945  1.23942868E-06  3.54350016E-09
  20916.7344  1.23831796E-06  3.53726759E-09
  20926.0762  1.23720861E-06  3.53105345E-09
  20935.4258  1.23609993E-06  3.52484819E-09
  20944.7754  1.23499262E-06  3.51865714E-09
  20954.1309  1.23388611E-06  3.51247031E-09
  20963.4902  1.23278062E-06  3.50630058E-09
  20972.8555  1.23167592E-06  3.50014173E-09
  20982.2227  1.23057259E-06  3.49398777E-09
  20991.5957  1.22946994E-06  3.48785179E-09
  21000.9707  1.22836855E-06  3.48172735E-09
  21010.3535  1.22726772E-06  3.47561313E-09
  21019.7363  1.22616837E-06  3.4695038E-09
  21029.1289  1.22506947E-06  3.46341134E-09
  21038.5215  1.22397182E-06  3.45733087E-09
  21047.918  1.22287543E-06  3.45126216E-09
  21057.3203  1.2217796E-06  3.44519679E-09
  21066.7266  1.22068502E-06  3.43914919E-09
  21076.1367  1.21959124E-06  3.43311202E-09
  21085.5508  1.21849871E-06  3.42707795E-09
  21094.9688  1.21740743E-06  3.42106143E-09
  21104.3906  1.21631706E-06  3.41505579E-09
  21113.8164  1.2152276E-06  3.40906059E-09
  21123.248  1.21413905E-06  3.40307049E-09
  21132.6855  1.21305118E-06  3.39709638E-09
  21142.125  1.21196456E-06  3.39113249E-09
  21151.5684  1.21087908E-06  3.38517525E-09
  21161.0156  1.2097945E-06  3.379234E-09
  21170.4688  1.20871073E-06  3.37330386E-09
  21179.9238  1.2076282E-06  3.36738504E-09
  21189.3848  1.20654647E-06  3.36146933E-09
  21198.8496  1.20546565E-06  3.35557138E-09
  21208.3203  1.20438563E-06  3.34968342E-09
  21217.793  1.20330697E-06  3.34380701E-09
  21227.2695  1.20222921E-06  3.33793482E-09
  21236.752  1.20115226E-06  3.3320795E-09
  21246.2383  1.20007633E-06  3.32623462E-09
  21255.7285  1.1990013E-06  3.32039396E-09
  21265.2227  1.1979273E-06  3.31457062E-09
  21274.7207  1.19685433E-06  3.30875771E-09
  21284.2246  1.19578215E-06  3.30295502E-09
  21293.7324  1.1947111E-06  3.29715744E-09
  21303.2422  1.19364108E-06  3.29137628E-09
  21312.7578  1.19257186E-06  3.2856049E-09
  21322.2793  1.19150354E-06  3.27984417E-09
  21331.8027  1.19043625E-06  3.27408856E-09
  21341.332  1.18936975E-06  3.2683487E-09
  21350.8652  1.1883044E-06  3.26261973E-09
  21360.4004  1.18724017E-06  3.25690075E-09
  21369.9434  1.18617663E-06  3.25118643E-09
  21379.4883  1.18511412E-06  3.24548832E-09
  21389.0371  1.18405262E-06  3.23980109E-09
  21398.5938  1.18299181E-06  3.23411675E-09
  21408.1523  1.18193202E-06  3.22844951E-09
  21417.7129  1.18087348E-06  3.22279337E-09
  21427.2793  1.17981597E-06  3.21714566E-09
  21436.8496  1.17875913E-06  3.21150262E-09
  21446.4277  1.17770298E-06  3.20587334E-09
  21456.0078  1.17664797E-06  3.20025628E-09
  21465.5918  1.17559398E-06  3.19464322E-09
  21475.1777  1.17454113E-06  3.18904703E-09
  21484.7695  1.17348918E-06  3.18346061E-09
  21494.3691  1.17243781E-06  3.17788329E-09
  21503.9707  1.17138757E-06  3.17231019E-09
  21513.5742  1.17033846E-06  3.16675464E-09
  21523.1855  1.16928993E-06  3.16120818E-09
  21532.7969  1.16824287E-06  3.15567261E-09
  21542.416  1.16719627E-06  3.1501397E-09
  21552.0391  1.1661507E-06  3.14462345E-09
  21561.666  1.16510626E-06  3.13911719E-09
  21571.2988  1.16406238E-06  3.13361426E-09
  21580.9336  1.16301965E-06  3.12812842E-09
  21590.5723  1.16197805E-06  3.12265214E-09
  21600.2168  1.16093713E-06  3.11718606E-09
  21609.8652  1.15989724E-06  3.11172377E-09
  21619.5195  1.15885814E-06  3.10627701E-09
  21629.1758  1.15782018E-06  3.10084025E-09
  21638.8359  1.15678324E-06  3.09541348E-09
  21648.502  1.15574699E-06  3.08999115E-09
  21658.1719  1.15471164E-06  3.08458414E-09
  21667.8477  1.15367709E-06  3.07918624E-09
  21677.5254  1.1526439E-06  3.073793E-09
  21687.207  1.15161163E-06  3.06841552E-09
  21696.8945  1.15058003E-06  3.06304759E-09
  21706.5859  1.14954935E-06  3.05768921E-09
  21716.2832  1.14851946E-06  3.05233416E-09
  21725.9824  1.14749093E-06  3.04699621E-09
  21735.6875  1.14646286E-06  3.0416667E-09
  21745.3965  1.14543593E-06  3.03634162E-09
  21755.1094  1.14441002E-06  3.03103143E-09
  21764.8262  1.14338502E-06  3.02573144E-09
  21774.5488  1.1423607E-06  3.02043812E-09
  21784.2754  1.14133741E-06  3.01514769E-09
  21794.0078  1.14031491E-06  3.00987368E-09
  21803.7422  1.13929343E-06  3.00460856E-09
  21813.4785  1.13827332E-06  2.99935454E-09
  21823.2246  1.13725343E-06  2.99410208E-09
  21832.9727  1.13623469E-06  2.98886516E-09
  21842.7246  1.13521696E-06  2.98363889E-09
  21852.4805  1.13420015E-06  2.97842195E-09
  21862.2422  1.13318413E-06  2.97320879E-09
  21872.0078  1.13216902E-06  2.96801006E-09
  21881.7754  1.13115527E-06  2.96282221E-09
  21891.5527  1.13014164E-06  2.95763614E-09
  21901.3301  1.12912949E-06  2.95246605E-09
  21911.1133  1.12811802E-06  2.94730551E-09
  21920.9004  1.12710757E-06  2.94215385E-09
  21930.6914  1.12609803E-06  2.93700664E-09
  21940.4883  1.12508917E-06  2.93187385E-09
  21950.2891  1.12408134E-06  2.92675062E-09
  21960.0918  1.12307464E-06  2.92163671E-09
  21969.9023  1.12206862E-06  2.91652613E-09
  21979.7148  1.12106352E-06  2.9114311E-09
  21989.5332  1.12005932E-06  2.9063445E-09
  21999.3574  1.11905581E-06  2.90126101E-09
  22009.1816  1.11805366E-06  2.8961944E-09
  22019.0137  1.11705208E-06  2.89113489E-09
  22028.8477  1.11605164E-06  2.88608626E-09
  22038.6875  1.11505199E-06  2.8810403E-09
  22048.5332  1.11405302E-06  2.87600921E-09
  22058.3828  1.11305496E-06  2.87098656E-09
  22068.2344  1.11205804E-06  2.86596835E-09
  22078.0938  1.11106181E-06  2.86096458E-09
  22087.9551  1.11006659E-06  2.85596946E-09
  22097.8203  1.10907229E-06  2.85098412E-09
  22107.6914  1.10807889E-06  2.84600188E-09
  22117.5664  1.1070864E-06  2.84103407E-09
  22127.4453  1.10609506E-06  2.83607404E-09
  22137.3281  1.10510462E-06  2.83112334E-09
  22147.2188  1.10411463E-06  2.82617529E-09
  22157.1113  1.1031259E-06  2.82124213E-09
  22167.0098  1.10213796E-06  2.8163174E-09
  22176.9082  1.10115116E-06  2.81139734E-09
  22186.8145  1.10016492E-06  2.8064906E-09
  22196.7266  1.0991796E-06  2.80159296E-09
  22206.6406  1.0981953E-06  2.79670398E-09
  22216.5605  1.09721179E-06  2.79181878E-09
  22226.4824  1.09622943E-06  2.78694867E-09
  22236.4121  1.09524763E-06  2.78208634E-09
  22246.3438  1.09426685E-06  2.77723311E-09
  22256.2832  1.09328664E-06  2.77238232E-09
  22266.2227  1.0923078E-06  2.76754708E-09
  22276.168  1.09132964E-06  2.76272005E-09
  22286.1191  1.09035216E-06  2.75789702E-09
  22296.0742  1.0893757E-06  2.75308731E-09
  22306.0332  1.08840015E-06  2.74828649E-09
  22315.998  1.08742529E-06  2.7434941E-09
  22325.9648  1.08645156E-06  2.73870593E-09
  22335.9375  1.08547874E-06  2.73393175E-09
  22345.9141  1.08450661E-06  2.72916578E-09
  22355.8945  1.08353549E-06  2.72440848E-09
  22365.8828  1.08256495E-06  2.71965361E-09
  22375.873  1.08159543E-06  2.71491341E-09
  22385.8672  1.08062693E-06  2.71018208E-09
  22395.8672  1.07965911E-06  2.70545408E-09
  22405.8711  1.07869221E-06  2.70073963E-09
  22415.8789  1.07772632E-06  2.69603384E-09
  22425.8926  1.07676112E-06  2.69133626E-09
  22435.9082  1.07579706E-06  2.68664291E-09
  22445.9297  1.07483356E-06  2.68196265E-09
  22455.957  1.07387086E-06  2.67729039E-09
  22465.9883  1.07290919E-06  2.6726219E-09
  22476.0234  1.0719483E-06  2.66796674E-09
  22486.0625  1.07098845E-06  2.66331912E-09
  22496.1074  1.07002927E-06  2.65867861E-09
  22506.1543  1.06907112E-06  2.65404321E-09
  22516.207  1.06811376E-06  2.64942024E-09
  22526.2637  1.06715731E-06  2.64480571E-09
  22536.3262  1.06620155E-06  2.64019917E-09
  22546.3926  1.06524669E-06  2.63559663E-09
  22556.4648  1.06429263E-06  2.63100675E-09
  22566.541  1.0633396E-06  2.62642552E-09
  22576.6191  1.06238747E-06  2.62185296E-09
  22586.7051  1.06143591E-06  2.61728261E-09
  22596.7949  1.06048526E-06  2.61272692E-09
  22606.8867  1.05953575E-06  2.60817901E-09
  22616.9844  1.05858692E-06  2.6036342E-09
  22627.0879  1.05763888E-06  2.59910249E-09
  22637.1953  1.05669164E-06  2.59457877E-09
  22647.3066  1.05574532E-06  2.59006394E-09
  22657.4238  1.05479978E-06  2.58555199E-09
  22667.543  1.05385527E-06  2.58105337E-09
  22677.6699  1.05291133E-06  2.57656252E-09
  22687.7988  1.05196852E-06  2.57207566E-09
  22697.9316  1.05102663E-06  2.56760146E-09
  22708.0703  1.0500853E-06  2.56313504E-09
  22718.2148  1.04914488E-06  2.5586766E-09
  22728.3613  1.04820549E-06  2.55422239E-09
  22738.5156  1.04726666E-06  2.54977994E-09
  22748.6719  1.04632875E-06  2.54534616E-09
  22758.832  1.04539197E-06  2.54092059E-09
  22769.  1.04445542E-06  2.53649768E-09
  22779.1699  1.04352011E-06  2.53208765E-09
  22789.3457  1.04258561E-06  2.52768562E-09
  22799.5254  1.0416519E-06  2.52328669E-09
  22809.709  1.0407191E-06  2.51890087E-09
  22819.8965  1.03978721E-06  2.51452303E-09
  22830.0898  1.03885611E-06  2.51015342E-09
  22840.2891  1.03792547E-06  2.50578602E-09
  22850.4883  1.03699631E-06  2.5014304E-09
  22860.6973  1.03606749E-06  2.49708187E-09
  22870.9082  1.03513969E-06  2.49274179E-09
  22881.123  1.0342128E-06  2.48840459E-09
  22891.3457  1.03328648E-06  2.48408005E-09
  22901.5703  1.03236118E-06  2.47976328E-09
  22911.7988  1.0314368E-06  2.47544985E-09
  22922.0332  1.03051309E-06  2.47114906E-09
  22932.2715  1.02959029E-06  2.46685605E-09
  22942.5156  1.02866818E-06  2.46257059E-09
  22952.7637  1.02774686E-06  2.45828802E-09
  22963.0176  1.02682645E-06  2.4540181E-09
  22973.2754  1.02590673E-06  2.44975551E-09
  22983.5352  1.02498825E-06  2.4455018E-09
  22993.8027  1.02407012E-06  2.44124987E-09
